Date,Month,Quarter,Day_of_Week,Season,Holiday_Flag,Customer_ID,Age,Gender,Income_Level,Location,Region,Customer_Tenure,Customer_Segment,Channel,Campaign_Name,Campaign_Type,Impressions,Clicks,CTR,Cost_per_Click,Total_Spend,Website_Visits,Pages_Per_Visit,Time_on_Site,Bounce_Rate,Social_Media_Interactions,Conversions,Product_Category,Purchase_Frequency,Average_Order_Value,Conversion_Value,Conversion_Rate,Customer_Satisfaction_Score,NPS_Score,Churn_Risk,LTV,Competitor_Activity_Index
2023-12-23,12,4,Saturday,Winter,No,CUST-107313,33.0,Female,Mid,Urban,South,90,Basic,Paid Search,Back_to_School,Acquisition,15177.0,1881.0,0.1239,3.75,7053.75,488.0,,1.6,69.89,70.0,0,Health & Beauty,13.0,90.29,0.0,0.0,9.0,2.0,Medium,1286.67,86.92
2023-03-30,3,1,Thursday,Spring,No,CUST-101769,56.0,Female,Mid,Urban,East,11,Standard,Email,Back_to_School,Acquisition,4527.0,127.0,0.0281,2.68,340.36,266.0,11.14,4.05,36.83,872.0,0,Apparel,12.0,66.16,0.0,0.0,10.0,8.0,Low,843.83,71.97
2023-08-23,8,3,Wednesday,Summer,No,CUST-104741,24.0,Female,Low,Urban,East,28,Standard,Display Ads,Spring_Sale,Acquisition,3407.0,503.0,0.1476,2.35,1182.05,140.0,1.93,13.8,81.97,679.0,0,Apparel,16.0,129.38,0.0,0.0,1.0,9.0,Medium,2232.35,27.34
2023-08-15,8,3,Tuesday,Summer,No,CUST-104552,43.0,Female,Low,Rural,West,3,Premium,Social Media,Holiday_Rush,Retention,33638.0,4841.0,0.1439,0.13,629.33,488.0,9.11,0.5,54.63,854.0,1,Home & Garden,10.0,347.93,347.93,0.002,1.0,9.0,Medium,3959.35,81.84
2023-04-13,4,2,Thursday,Spring,No,CUST-102033,25.0,Male,Mid,Rural,North,105,Standard,Social Media,Spring_Sale,Acquisition,19741.0,2697.0,0.1366,1.89,5097.33,52.0,6.57,5.27,31.52,906.0,0,Health & Beauty,8.0,222.57,0.0,0.0,8.0,7.0,Low,2527.7,58.66
2023-09-26,9,3,Tuesday,Fall,No,CUST-105414,65.0,Female,Mid,Rural,South,43,Basic,Social Media,Back_to_School,Acquisition,17005.0,447.0,0.0263,0.62,277.14,49.0,3.04,4.55,48.34,986.0,0,Home & Garden,18.0,80.77,0.0,0.0,4.0,5.0,Low,1344.93,73.36
2023-03-09,3,1,Thursday,Spring,No,CUST-101333,27.0,Female,High,Urban,West,69,Standard,Display Ads,Spring_Sale,Acquisition,46311.0,5804.0,0.1253,3.21,18630.84,29.0,8.34,2.0,71.69,747.0,0,Sports,8.0,28.6,0.0,0.0,5.0,0.0,Low,271.76,87.88
2023-06-23,6,2,Friday,Summer,No,CUST-103485,54.0,Female,Mid,Suburban,North,54,Basic,Direct,Loyalty_Boost,Retention,32245.0,4051.0,0.1256,0.3,1215.3,277.0,5.16,,44.16,412.0,0,Home & Garden,16.0,53.08,0.0,0.0,6.0,8.0,High,798.26,34.97
2023-09-01,9,3,Friday,Fall,No,CUST-104908,52.0,Female,Mid,Suburban,West,68,Basic,Email,Holiday_Rush,Retention,38510.0,3454.0,0.0897,1.51,44911.5165447621,296.0,3.88,4.68,,83.0,0,Electronics,17.0,59.63,0.0,0.0,9.0,6.0,Medium,1253.99,25.85
2023-08-07,8,3,Monday,Summer,No,CUST-104404,45.0,Male,Mid,Suburban,East,53,Standard,Email,Holiday_Rush,Retention,471.0,42.0,0.0892,2.9,121.8,37.0,8.2,2.19,81.33,67.0,0,Electronics,12.0,32.65,0.0,0.0,8.0,7.0,Low,528.45,74.37
2023-09-10,9,3,Sunday,Fall,No,CUST-105102,63.0,Male,Mid,Urban,East,33,Standard,Email,Spring_Sale,Acquisition,3843.0,434.0,0.1129,2.19,,466.0,1.14,5.49,76.0,813.0,0,Health & Beauty,13.0,82.53,0.0,0.0,3.0,1.0,Low,1341.02,31.51
2023-11-17,11,4,Friday,Fall,No,CUST-106530,69.0,Female,Low,Urban,West,101,Basic,Paid Search,Loyalty_Boost,Retention,3674.0,388.0,0.1056,3.23,1253.24,70.0,11.24,,,643.0,0,Health & Beauty,1.0,103.02,0.0,0.0,4.0,,Medium,149.49,54.93
2023-12-21,12,4,Thursday,Winter,No,CUST-107274,64.0,Male,Mid,Urban,West,57,Basic,Social Media,Summer_Blast,Branding,47211.0,1270.0,0.0269,2.55,3238.5,47.0,1.19,4.82,72.83,298.0,0,Electronics,13.0,83.78,0.0,0.0,5.0,9.0,Medium,903.54,52.93
2023-01-16,1,1,Monday,Winter,No,CUST-100260,65.0,Female,Mid,Urban,East,22,Basic,Email,Spring_Sale,Acquisition,16032.0,1456.0,0.0908,1.76,2562.56,453.0,10.29,6.04,56.8,401.0,0,Home & Garden,12.0,214.21,0.0,0.0,10.0,0.0,Low,2659.36,32.28
2023-03-03,3,1,Friday,Spring,No,CUST-101217,20.0,Non-binary,Low,Suburban,North,28,Standard,Email,Loyalty_Boost,Retention,32676.0,2153.0,0.0659,4.77,10269.81,444.0,4.23,5.24,48.48,929.0,1,Apparel,11.0,99.59,99.59,0.0023,7.0,,Low,1177.33,44.56
2023-05-06,5,2,Saturday,Spring,No,CUST-102491,40.0,Female,Mid,Rural,East,29,Basic,Social Media,Spring_Sale,Acquisition,15567.0,679.0,0.0436,4.01,2722.79,158.0,9.25,1.06,82.87,818.0,0,Home & Garden,19.0,50.17,0.0,0.0,6.0,8.0,Medium,1346.89,93.09
2023-11-13,11,4,Monday,Fall,No,CUST-106454,47.0,Male,Mid,Urban,East,120,Standard,Display Ads,Back_to_School,Acquisition,29472.0,749.0,0.0254,0.91,681.59,132.0,7.77,11.16,69.47,,0,Home & Garden,15.0,56.59,0.0,0.0,2.0,0.0,Low,701.77,56.04
2023-07-09,7,3,Sunday,Summer,No,CUST-103791,58.0,Female,Mid,Urban,West,90,Standard,Paid Search,Loyalty_Boost,Retention,24079.0,611.0,0.0254,2.89,1765.79,176.0,11.45,7.6,44.94,153.0,0,Sports,8.0,127.44,0.0,0.0,5.0,6.0,Low,1447.75,84.76
2023-07-17,7,3,Monday,Summer,No,CUST-103976,20.0,Female,Mid,Urban,East,39,Standard,Display Ads,Loyalty_Boost,Retention,41191.0,5955.0,0.1446,0.3,1786.5,22.0,8.1,12.75,87.72,187.0,0,Home & Garden,2.0,242.63,0.0,0.0,7.0,3.0,Medium,398.18,7.44
2023-05-06,5,2,Saturday,Spring,No,CUST-102490,38.0,Female,Low,Urban,South,62,Standard,Email,Back_to_School,Acquisition,36772.0,2185.0,0.0594,1.59,3474.15,301.0,6.46,2.33,44.6,,0,Home & Garden,18.0,82.38,0.0,0.0,6.0,1.0,Medium,1885.45,84.6
2023-05-21,5,2,Sunday,Spring,No,CUST-102781,27.0,Female,Low,Urban,East,81,Standard,Social Media,Loyalty_Boost,Retention,3911.0,349.0,0.0892,0.4,139.6,230.0,1.13,0.87,45.07,620.0,0,Health & Beauty,18.0,10.58,0.0,0.0,8.0,1.0,Low,177.98,21.48
2023-04-05,4,2,Wednesday,Spring,No,CUST-101885,44.0,Male,Low,Rural,North,63,Standard,Social Media,Summer_Blast,Branding,44566.0,2926.0,0.0657,1.79,5237.54,128.0,10.28,4.41,82.82,97.0,0,Health & Beauty,5.0,70.5,0.0,0.0,7.0,4.0,High,407.71,9.83
2023-11-06,11,4,Monday,Fall,No,CUST-106283,66.0,Male,Mid,Suburban,East,67,Standard,Paid Search,Spring_Sale,Acquisition,9686.0,323.0,0.0333,2.37,765.51,325.0,1.89,2.73,,95.0,0,Electronics,14.0,77.38,0.0,0.0,8.0,1.0,Low,1227.3,9.53
2023-12-24,12,4,Sunday,Winter,No,CUST-107331,42.0,Male,Low,Urban,South,71,Standard,Email,Summer_Blast,Branding,34240.0,894.0,0.0261,3.9,3486.6,279.0,10.52,4.21,22.41,505.0,0,Sports,13.0,48.57,0.0,0.0,9.0,1.0,Medium,573.7,96.7
2023-09-22,9,3,Friday,Fall,No,CUST-105333,64.0,Male,Low,Urban,North,58,Premium,Social Media,Summer_Blast,Branding,48436.0,1669.0,0.0345,3.93,6559.17,80.0,11.88,2.82,49.51,649.0,0,Health & Beauty,11.0,181.74,0.0,0.0,4.0,1.0,Low,2964.53,21.45
2023-03-03,3,1,Friday,Spring,No,CUST-101225,46.0,Non-binary,Low,Urban,West,1,Basic,Paid Search,Loyalty_Boost,Retention,18261.0,1303.0,0.0714,4.64,6045.92,137.0,7.21,4.71,80.32,311.0,0,Electronics,16.0,97.16,0.0,0.0,9.0,4.0,Medium,1615.27,88.87
2023-06-10,6,2,Saturday,Summer,No,CUST-103199,63.0,FEMALE,Mid,Urban,South,2,Basic,Social Media,Summer_Blast,Branding,47545.0,4825.0,0.1015,4.31,20795.75,416.0,9.94,13.68,65.3,96.0,0,Electronics,14.0,87.96,0.0,0.0,4.0,,Low,1047.99,13.27
2023-10-18,10,4,Wednesday,Fall,No,CUST-105894,36.0,Male,Low,Urban,East,47,Basic,Paid Search,Loyalty_Boost,Retention,42827.0,737.0,0.0172,0.9,663.3,459.0,10.22,14.67,38.16,269.0,0,Apparel,12.0,45.87,0.0,0.0,2.0,1.0,Low,519.04,47.75
2023-02-17,2,1,Friday,Winter,No,CUST-100919,47.0,Female,Mid,Urban,South,114,Standard,Social Media,Spring_Sale,Acquisition,10160.0,681.0,0.067,4.66,3173.46,210.0,9.7,11.6,74.38,690.0,0,Sports,5.0,31.49,0.0,0.0,10.0,8.0,Medium,222.22,26.0
2023-07-27,7,3,Thursday,Summer,No,CUST-104180,25.0,Female,Mid,Suburban,West,95,Premium,Social Media,Summer_Blast,Branding,24992.0,2150.0,0.086,3.79,8148.5,455.0,9.44,,61.15,671.0,0,Sports,1.0,30.32,0.0,0.0,9.0,5.0,Medium,29.67,80.68
2023-03-26,3,1,Sunday,Spring,No,CUST-101702,66.0,Female,Mid,Urban,North,43,Standard,Social Media,Holiday_Rush,Retention,37536.0,2071.0,0.0552,0.67,1387.57,390.0,8.34,29.0,59.92,,1,Health & Beauty,16.0,88.84,88.84,0.0026,9.0,8.0,High,1356.5,46.77
2023-06-02,6,2,Friday,Summer,No,CUST-103034,34.0,Female,Low,Rural,South,30,Standard,Paid Search,Holiday_Rush,Retention,25935.0,3752.0,0.1447,1.69,6340.88,297.0,6.44,1.32,62.85,623.0,0,Sports,17.0,59.87,0.0,0.0,5.0,5.0,Medium,912.91,77.7
2023-02-05,2,1,Sunday,Winter,No,CUST-100673,40.0,M,High,Suburban,East,77,Standard,Display Ads,Summer_Blast,Branding,1801.0,244.0,0.1355,1.47,358.68,130.0,6.58,1.25,54.2,22.0,0,Electronics,18.0,108.11,0.0,0.0,8.0,2.0,Medium,1754.13,32.09
2023-01-11,1,1,Wednesday,Winter,No,CUST-100186,23.0,F,Low,Urban,North,116,Standard,Email,Summer_Blast,Branding,18986.0,1844.0,0.0971,4.35,8021.4,179.0,10.65,4.32,69.65,980.0,0,Sports,12.0,205.92,0.0,0.0,4.0,4.0,Low,2230.88,46.0
2023-03-13,3,1,Monday,Spring,No,CUST-101433,20.0,Male,Mid,Suburban,East,109,Standard,Referral,Summer_Blast,Branding,924.0,41.0,0.0444,2.91,119.31,236.0,1.78,10.33,25.34,48.0,0,Electronics,1.0,23.47,0.0,0.0,9.0,6.0,Medium,21.19,33.93
2023-10-02,10,4,Monday,Fall,No,CUST-105518,68.0,Male,Low,Suburban,West,69,Standard,Social Media,Spring_Sale,Acquisition,15677.0,319.0,0.0203,4.83,1540.77,306.0,9.8,7.51,21.51,248.0,0,Electronics,3.0,160.69,0.0,0.0,10.0,4.0,Medium,551.7,62.98
2023-02-24,2,1,Friday,Winter,No,CUST-101088,41.0,Female,High,Urban,East,77,Premium,Display Ads,Loyalty_Boost,Retention,12669.0,358.0,0.0283,3.15,1127.7,286.0,10.75,17.15,25.73,800.0,0,Health & Beauty,16.0,44.53,0.0,0.0,9.0,1.0,High,1012.1,26.76
2023-03-09,3,1,Thursday,Spring,No,CUST-101341,43.0,F,Low,Rural,East,69,Basic,Referral,Holiday_Rush,Retention,42320.0,4392.0,0.1038,2.18,9574.56,272.0,5.08,5.18,87.2,364.0,0,Electronics,10.0,62.7,0.0,0.0,7.0,0.0,Medium,730.84,56.17
2023-06-07,6,2,Wednesday,Summer,No,CUST-103147,34.0,Male,High,Urban,East,48,Standard,Email,Spring_Sale,Acquisition,3757.0,465.0,0.1238,3.68,1711.2,340.0,9.05,20.16,73.04,145.0,0,Apparel,12.0,35.7,0.0,0.0,4.0,10.0,Medium,511.01,51.12
2023-02-03,2,1,Friday,Winter,No,CUST-100619,41.0,Male,Mid,Urban,West,40,Premium,Direct,Summer_Blast,Branding,18097.0,948.0,0.0524,2.67,2531.16,284.0,5.84,2.28,22.4,15.0,0,Electronics,9.0,182.57,0.0,0.0,10.0,9.0,Low,1574.08,56.38
2023-11-11,11,4,Saturday,Fall,No,CUST-106395,54.0,Female,High,Suburban,North,115,Basic,Display Ads,Holiday_Rush,Retention,27481.0,3451.0,0.1256,2.15,7419.65,44.0,2.24,4.25,42.65,297.0,0,Electronics,8.0,64.88,0.0,0.0,3.0,8.0,Low,677.53,42.01
2023-03-02,3,1,Thursday,Spring,No,CUST-101214,68.0,Male,Mid,Urban,North,45,Standard,Email,Loyalty_Boost,Retention,37078.0,3841.0,0.1036,0.38,1459.58,402.0,6.62,25.23,79.14,351.0,0,Sports,3.0,29.76,0.0,0.0,10.0,1.0,Low,105.8,26.46
2023-07-18,7,3,Tuesday,Summer,No,CUST-104006,64.0,Male,High,Urban,North,52,Standard,Email,Summer_Blast,Branding,41982.0,3870.0,0.0922,0.52,2012.4,193.0,7.21,17.17,46.81,538.0,0,Health & Beauty,9.0,43.91,0.0,0.0,4.0,,Medium,,6.45
2023-04-14,4,2,Friday,Spring,No,CUST-102065,25.0,Female,Mid,Suburban,South,112,Standard,Email,Back_to_School,Acquisition,16517.0,1253.0,0.0759,4.01,5024.53,424.0,5.28,13.36,85.66,831.0,1,Health & Beauty,5.0,88.26,88.26,0.0024,7.0,2.0,Low,587.02,47.16
2023-02-10,2,1,Friday,Winter,No,CUST-100783,25.0,Female,High,Rural,West,79,Standard,Email,Summer_Blast,Branding,2019.0,218.0,0.108,3.21,699.78,434.0,2.36,5.88,62.25,747.0,0,Sports,9.0,156.97,0.0,0.0,3.0,6.0,Low,1775.61,4.75
2023-11-17,11,4,Friday,Fall,No,CUST-106529,62.0,Male,Low,Suburban,East,62,Standard,Direct,Holiday_Rush,Retention,49076.0,7002.0,0.1427,1.79,12533.58,469.0,7.22,0.9,39.19,333.0,1,Home & Garden,5.0,27.79,27.79,0.0021,4.0,,High,166.25,19.62
2023-11-25,11,4,Saturday,Fall,No,CUST-106692,39.0,Male,,Suburban,East,59,Premium,Social Media,Spring_Sale,Acquisition,43962.0,5906.0,0.1343,3.96,23387.76,176.0,4.52,5.95,78.57,293.0,0,Sports,17.0,48.94,0.0,0.0,5.0,9.0,Medium,1046.73,61.7
2023-09-16,9,3,Saturday,Fall,No,CUST-105207,24.0,Male,Low,Rural,East,119,Standard,Paid Search,Summer_Blast,Branding,21500.0,1885.0,0.0877,4.51,8501.35,274.0,4.93,2.05,60.95,260.0,0,Electronics,5.0,77.36,0.0,0.0,2.0,1.0,High,468.6,80.21
2023-10-25,10,4,Wednesday,Fall,No,CUST-106046,67.0,Non-binary,High,Urban,East,7,Standard,Social Media,Holiday_Rush,Retention,22377.0,442.0,0.0198,2.83,1250.86,282.0,1.98,9.39,26.88,34.0,0,Apparel,10.0,255.54,0.0,0.0,10.0,1.0,Medium,2946.36,31.77
2023-10-09,10,4,Monday,Fall,No,CUST-105675,40.0,Female,Low,Urban,South,76,Standard,Email,Back_to_School,Acquisition,7241.0,324.0,0.0447,4.93,1597.32,279.0,6.24,5.93,89.34,179.0,0,Electronics,8.0,44.01,0.0,0.0,2.0,8.0,Low,479.13,71.8
2023-09-01,9,3,Friday,Fall,No,CUST-104907,69.0,Male,High,Urban,East,17,Standard,Social Media,Summer_Blast,Branding,16338.0,1736.0,0.1063,0.61,1058.96,106.0,9.01,0.5,20.72,537.0,0,Home & Garden,2.0,122.64,0.0,0.0,3.0,10.0,Low,196.49,41.17
2023-07-03,7,3,Monday,Summer,No,CUST-103666,58.0,Male,Mid,Urban,East,66,Premium,Display Ads,Back_to_School,Acquisition,9575.0,232.0,0.0242,1.43,331.76,300.0,4.6,12.85,,234.0,0,Sports,6.0,38.17,0.0,0.0,1.0,,Low,,23.79
2023-11-04,11,4,Saturday,Fall,No,CUST-106252,52.0,Male,High,Rural,East,103,Premium,Social Media,Spring_Sale,Acquisition,14598.0,1223.0,0.0838,0.26,317.98,410.0,11.84,2.19,59.0,439.0,1,Sports,18.0,99.96,99.96,0.0024,2.0,7.0,Low,2124.58,95.55
2023-06-13,6,2,Tuesday,Summer,No,CUST-103269,22.0,Male,Low,Urban,West,108,Basic,Referral,Back_to_School,Acquisition,1022.0,79.0,0.0773,2.47,195.13,25.0,3.44,26.45,36.5,360.0,0,Home & Garden,5.0,80.64,0.0,0.0,,1.0,Medium,596.95,86.36
2023-08-23,8,3,Wednesday,Summer,No,CUST-104720,22.0,Male,Low,Urban,North,87,Basic,Email,Spring_Sale,Acquisition,10484.0,867.0,0.0827,2.28,1976.76,140.0,8.43,6.65,41.54,299.0,0,Electronics,7.0,93.43,0.0,0.0,2.0,0.0,Medium,776.57,45.31
2023-10-10,10,4,Tuesday,Fall,No,CUST-105719,19.0,Male,Low,Urban,South,22,Basic,Display Ads,Holiday_Rush,Retention,5562.0,615.0,0.1106,2.75,1691.25,88.0,10.3,10.93,53.3,86.0,0,Apparel,12.0,127.45,0.0,0.0,6.0,6.0,High,2158.09,53.22
2023-03-10,3,1,Friday,Spring,No,CUST-101365,39.0,Non-binary,High,Urban,South,95,Standard,Email,Back_to_School,Acquisition,26515.0,2662.0,0.1004,0.44,1171.28,70.0,7.62,4.38,44.14,945.0,1,Sports,2.0,92.01,92.01,0.0143,7.0,4.0,Medium,244.78,77.57
2023-04-23,4,2,Sunday,Spring,No,CUST-102220,51.0,Male,Low,Rural,West,115,Standard,Social Media,Back_to_School,Acquisition,30643.0,1305.0,0.0426,3.67,4789.35,205.0,1.13,34.92,53.45,473.0,0,Sports,11.0,43.53,0.0,0.0,6.0,4.0,Medium,,64.62
2023-10-11,10,4,Wednesday,Fall,No,CUST-105730,46.0,Male,Mid,Urban,North,13,Standard,Email,Summer_Blast,Branding,28490.0,444.0,0.0156,4.32,1918.08,317.0,9.84,2.21,67.92,11.0,0,Home & Garden,16.0,35.48,0.0,0.0,1.0,6.0,High,766.63,35.72
2023-12-08,12,4,Friday,Winter,No,CUST-106981,20.0,Female,Low,Suburban,South,2,Standard,Display Ads,Loyalty_Boost,Retention,48072.0,6728.0,0.14,1.32,8880.96,427.0,8.28,3.91,41.25,982.0,0,Health & Beauty,4.0,84.34,0.0,0.0,1.0,8.0,Medium,379.27,37.36
2023-07-18,7,3,Tuesday,Summer,No,CUST-104010,49.0,Male,Mid,Suburban,East,34,Standard,Paid Search,Back_to_School,Acquisition,46328.0,6173.0,0.1332,0.99,6111.27,287.0,8.27,9.76,33.11,865.0,0,Home & Garden,16.0,67.03,0.0,0.0,5.0,9.0,Low,1031.47,7.35
2023-06-23,6,2,Friday,Summer,No,CUST-103482,49.0,Non-binary,Low,Suburban,North,98,Basic,Referral,Back_to_School,Acquisition,45631.0,3689.0,0.0808,1.96,7230.44,300.0,9.98,1.42,,756.0,1,Home & Garden,8.0,155.91,155.91,0.0033,4.0,3.0,High,1273.25,56.73
2023-12-11,12,4,Monday,Winter,No,CUST-107048,48.0,Male,Low,Urban,North,61,Basic,Paid Search,Summer_Blast,Branding,17751.0,1936.0,0.1091,1.0,1936.0,209.0,11.14,5.03,63.88,915.0,1,Apparel,12.0,77.04,77.04,0.0048,3.0,2.0,Low,1148.63,13.84
2023-10-30,10,4,Monday,Fall,No,CUST-106152,65.0,Female,Mid,Urban,West,43,Basic,Direct,Holiday_Rush,Retention,36984.0,4911.0,0.1328,4.22,20724.42,176.0,2.28,1.01,55.45,651.0,0,Apparel,11.0,85.81,0.0,0.0,5.0,0.0,Low,870.54,7.27
2023-11-22,11,4,Wednesday,Fall,No,CUST-106618,19.0,Male,Mid,Suburban,South,75,Premium,Paid Search,Loyalty_Boost,Retention,20214.0,2536.0,0.1255,4.37,11082.32,378.0,8.89,6.8,84.46,622.0,0,Home & Garden,9.0,68.78,0.0,0.0,1.0,3.0,Medium,745.39,33.49
2023-12-31,12,4,Sunday,Winter,Yes,CUST-107483,21.0,Female,Mid,Urban,West,7,Basic,Paid Search,Back_to_School,Acquisition,1707.0,178.0,0.1043,4.01,713.78,335.0,6.3,1.8,31.48,285.0,0,Apparel,9.0,111.66,0.0,0.0,8.0,2.0,Medium,1426.77,35.67
2023-10-17,10,4,Tuesday,Fall,No,CUST-105875,61.0,Female,High,Suburban,North,109,Premium,Paid Search,Back_to_School,Acquisition,49156.0,2362.0,0.0481,3.88,9164.56,61.0,3.48,3.79,67.01,407.0,0,Home & Garden,2.0,38.73,0.0,0.0,10.0,4.0,High,86.2,43.72
2023-10-24,10,4,Tuesday,Fall,No,CUST-106030,59.0,Male,Mid,Suburban,South,101,Standard,Referral,Loyalty_Boost,Retention,11184.0,152.0,0.0136,4.63,703.76,36.0,2.46,0.5,25.26,600.0,0,Health & Beauty,10.0,109.62,0.0,0.0,1.0,4.0,Low,1595.31,81.55
2023-05-19,5,2,Friday,Spring,No,CUST-102756,62.0,Female,High,Suburban,South,49,Standard,Direct,Holiday_Rush,Retention,19547.0,660.0,0.0338,1.69,1115.4,51.0,9.92,29.81,62.34,23.0,0,Health & Beauty,13.0,50.81,0.0,0.0,2.0,3.0,Medium,654.97,95.17
2023-09-24,9,3,Sunday,Fall,No,CUST-105363,30.0,Male,Mid,Rural,East,53,Basic,Direct,Holiday_Rush,Retention,963.0,90.0,0.0935,3.49,314.1,127.0,5.43,7.6,22.1,,0,Apparel,19.0,52.49,0.0,0.0,7.0,0.0,Medium,1061.34,87.32
2023-11-12,11,4,Sunday,Fall,No,CUST-106410,36.0,Female,,Urban,North,93,Basic,Email,Spring_Sale,Acquisition,49508.0,4056.0,0.0819,2.14,8679.84,84.0,5.19,25.64,83.76,987.0,0,Electronics,5.0,153.74,0.0,0.0,8.0,1.0,Medium,752.36,81.89
2023-01-26,1,1,Thursday,Winter,No,CUST-100458,39.0,Female,High,Suburban,East,26,Standard,Paid Search,Loyalty_Boost,Retention,46568.0,1703.0,0.0366,1.24,2111.72,218.0,9.52,0.5,58.06,874.0,0,Health & Beauty,5.0,595.83,0.0,0.0,5.0,4.0,Medium,4121.84,6.92
2023-01-01,1,1,Sunday,Winter,Yes,CUST-100008,36.0,Female,High,Suburban,South,73,Premium,Email,Back_to_School,Acquisition,29365.0,4106.0,0.1398,4.3,17655.8,347.0,2.9,0.92,69.11,800.0,0,Home & Garden,18.0,147.59,0.0,0.0,8.0,5.0,Medium,2155.35,43.53
2023-06-23,6,2,Friday,Summer,No,CUST-103489,63.0,Female,Mid,Suburban,West,16,Standard,Email,Back_to_School,Acquisition,44699.0,5838.0,0.1306,2.76,16112.88,115.0,11.92,3.74,59.98,645.0,1,Apparel,1.0,113.43,113.43,0.0087,1.0,2.0,Low,127.49,15.75
2023-04-20,4,2,Thursday,Spring,No,CUST-102166,42.0,Male,Low,Urban,North,88,Premium,Social Media,Loyalty_Boost,Retention,7289.0,1063.0,0.1458,0.3,318.9,220.0,7.51,2.69,78.37,283.0,0,Home & Garden,19.0,101.37,0.0,0.0,3.0,4.0,High,2223.19,52.28
2023-12-10,12,4,Sunday,Winter,No,CUST-107015,50.0,Male,Low,Suburban,South,91,Standard,Paid Search,Back_to_School,Acquisition,33249.0,2130.0,0.0641,2.29,4877.7,25.0,2.11,9.06,69.02,639.0,0,Apparel,14.0,26.5,0.0,0.0,5.0,0.0,Medium,336.53,46.1
2023-10-22,10,4,Sunday,Fall,No,CUST-105994,36.0,Female,Low,Urban,North,18,Standard,Referral,Loyalty_Boost,Retention,7693.0,283.0,0.0368,2.86,809.38,356.0,8.75,10.48,36.56,450.0,0,Health & Beauty,14.0,40.0,0.0,0.0,1.0,7.0,Medium,510.73,54.62
2023-10-23,10,4,Monday,Fall,No,CUST-106025,44.0,m,Mid,Rural,West,5,Basic,Direct,Spring_Sale,Acquisition,19216.0,1889.0,0.0983,2.06,3891.34,94.0,3.23,1.57,57.96,821.0,0,Home & Garden,9.0,97.59,0.0,0.0,10.0,1.0,Medium,815.54,88.46
2023-07-27,7,3,Thursday,Summer,No,CUST-104185,52.0,F,Mid,Suburban,West,17,Basic,Referral,Loyalty_Boost,Retention,44958.0,4163.0,0.0926,0.97,4038.11,461.0,5.67,5.28,69.59,475.0,1,Electronics,7.0,116.59,116.59,0.0022,6.0,,Low,835.44,44.1
2023-03-19,3,1,Sunday,Spring,No,CUST-101541,40.0,Male,Mid,Suburban,North,18,Standard,Paid Search,Spring_Sale,Acquisition,27823.0,2917.0,0.1048,2.15,6271.55,472.0,3.55,,47.05,81.0,0,Home & Garden,5.0,283.29,0.0,0.0,9.0,0.0,Low,1420.22,29.48
2023-05-03,5,2,Wednesday,Spring,No,CUST-102430,41.0,Female,High,Rural,North,33,Basic,Referral,Holiday_Rush,Retention,48022.0,734.0,0.0153,3.72,2730.48,377.0,10.11,31.29,71.54,480.0,1,Sports,7.0,155.44,155.44,0.0027,7.0,10.0,Medium,1121.81,0.46
2023-11-25,11,4,Saturday,Fall,No,CUST-106696,44.0,Female,Mid,Suburban,North,22,Premium,Email,Back_to_School,Acquisition,48850.0,4123.0,0.0844,1.82,7503.86,400.0,2.59,8.63,49.99,805.0,0,Health & Beauty,13.0,160.07,0.0,0.0,1.0,3.0,Low,2152.98,77.43
2023-05-10,5,2,Wednesday,Spring,No,CUST-102585,67.0,Female,Mid,Urban,West,49,Standard,Paid Search,Spring_Sale,Acquisition,8856.0,774.0,0.0874,1.34,1037.16,433.0,6.8,3.95,31.64,444.0,0,Home & Garden,10.0,76.03,0.0,0.0,9.0,2.0,Low,765.52,59.11
2023-08-27,8,3,Sunday,Summer,No,CUST-104811,55.0,Female,Mid,Suburban,West,114,Standard,Email,Loyalty_Boost,Retention,26658.0,2251.0,0.0844,3.22,7248.22,294.0,8.76,6.88,87.38,736.0,0,Health & Beauty,11.0,157.32,0.0,0.0,,9.0,Low,2128.85,13.96
2023-01-25,1,1,Wednesday,Winter,No,CUST-100443,63.0,Male,Mid,Urban,East,85,Standard,Referral,Spring_Sale,Acquisition,30303.0,1617.0,0.0534,3.02,4883.34,120.0,11.42,,80.51,538.0,0,Health & Beauty,9.0,261.94,0.0,0.0,10.0,10.0,Low,2903.79,83.5
2023-05-28,5,2,Sunday,Spring,No,CUST-102938,57.0,Male,Mid,Suburban,South,84,Standard,Direct,Spring_Sale,Acquisition,1700.0,218.0,0.1282,4.17,909.06,324.0,6.14,8.2,40.91,300.0,0,Sports,16.0,113.94,0.0,0.0,5.0,6.0,Medium,2534.06,63.48
2023-10-26,10,4,Thursday,Fall,No,CUST-106076,21.0,Female,Mid,Urban,South,41,Standard,Email,Holiday_Rush,Retention,12057.0,944.0,0.0783,3.68,3473.92,265.0,9.32,1.6,71.39,723.0,0,Home & Garden,11.0,36.97,0.0,0.0,,10.0,Medium,566.01,41.65
2023-08-05,8,3,Saturday,Summer,No,CUST-104374,54.0,Male,Low,Urban,South,42,Standard,Email,Loyalty_Boost,Retention,3784.0,406.0,0.1073,1.23,,303.0,2.05,3.38,50.91,800.0,0,Health & Beauty,13.0,216.54,0.0,0.0,5.0,9.0,High,3134.85,91.49
